Request,Label
Como será o clima nas Bahamas daqui a onze anos e meio?,get_weather
será mais quente Antilhas Holandesas Flats em abril a 27,get_weather
quando esta noite é a Casa Amor: Exclusivo para as senhoras e onde,search_screening_event
qual será o no Lago Vista em 14 de outubro de 2022?,get_weather
Mostrar os intervalos dos filmes no Kerasotes Theatres,search_screening_event
Você pode tocar a melhor música sarah brightman?,play_music
tocar minha lista de reprodução Madrugando no Groove Shark,play_music
Será que vai ficar mais frio no Kuwait?,get_weather
visualizar uma música no Chill Vibes,add_to_playlist
Adicionar esta faixa à lista de reprodução Sunshine Reggae,add_to_playlist
Reproduzir música de movimento de 1954,play_music
Prevê-se que esteja quente no Parque Nacional Doi Inthanon?,get_weather
Haverá uma nevasca às 4 da manhã em Sky Valley,get_weather
Avalie o romance at cinco dos 6 pontos,rate_book
"Reproduzir a faixa Goodbye Alexander, Goodbye Honey Boy de Ehsaan Noorani",play_music
Tocar uma melodia de Elmer Bernstein,play_music
Você pode me ajudar a achar o autor! Autor! reboque?,search_creative_work
Tocar Marche Lorraine por Rachael Lampa,play_music
Tocar alguns 1988 Harry T. Burleigh,play_music
Adicionar este álbum ao meu palilista latino-americano do Top 50,add_to_playlist
adicionar como sos 48 2016 playlist,add_to_playlist
classificar este ensaio três de seis estrelas,rate_book
Onde compro o livro Baby-Sittor?,no_intent
"Por favor, procure o show Estátua de James Outram.",search_creative_work
Avalie este livro 5 luas de 6,rate_book
Mostre-me o do filme,search_screening_event
Eu estou dando 50 anos a Hunter e Trapper uma classificação de 1.,rate_book
Qual é a do no bairro?,search_screening_event
O Big Job está jogando no cinema mais próximo?,search_screening_event
Que horas. são os longa-metragens exibidos em KB Theatres,search_screening_event
colocar este artista em Domingo Indie,add_to_playlist
avaliar a crônica reggae atual dois dos 6 pontos,rate_book
cantar música de canto de Signe Anderson que é a mais nova,play_music
me ajude a churrascaria encontrar o trabalho Graphics Animation System for Professionals,search_creative_work
Eu preciso de uma reserva para quatro em um restaurante em 1 hora e 1 segundo,book_restaurant
Eu gostaria de falar músicas populares no Trick-trick no serviço Slacker,play_music
coloquei o artista Serenata na minha lista Massive Soca Hits,add_to_playlist
"Por favor, procure o trabalho, The Mercenary.",search_creative_work
renderizar uma dou música da marca schultz à minha playlist indie final,add_to_playlist
Classifique Tropic of Capricorn duas,rate_book
conferir um lugar para um em um pub que serve som tam,book_restaurant
Será que vai em 1 minuto no rio Toms,get_weather
Qual é o cinema mais próximo que mostra o Ocean &# 39; s 13?,search_screening_event
Reproduzir minha playlist de primavera.,play_music
ver tocar músicas da balada Kurt Cobain,play_music
Reserve uma para um em um altamente cotado em Datil,book_restaurant
Avaliar o homem oco 5 pontos,rate_book
add Hemanta Kumar Mukhopadhyay álbum in Funky Jams,add_to_playlist
Encontre o prefácio Um Caminho Glorioso para Morrer,no_intent
qual será o tempo para Hooksett?,get_weather
Eu quero encontrar as aventuras de Lomax.,search_creative_work
Tocar alguns Eddie Vinson no Deezer,play_music
Tocar música de Raheem Devaughn.,play_music
Mostre-me os perigos do canadense montado,search_creative_work
Eu quero reservar um hotel de fast food altamente classificado agora.,book_restaurant
tocar o álbum Everybody Happy de Lee Aaron,play_music
Classifique o livro de texto atual 5 de 6,rate_book
Vamos para um bistrô em SD,book_restaurant
Reserve-me uma reserva para Ad Hoc no Brasil para uma fest de 7,book_restaurant
criar Vegucated a partir de zero pm,search_screening_event
Adicione wiktor coj à lista de reprodução Sleep.,add_to_playlist
Eu quero assistir o Sr. e a Sra. Bridge no cinema mais próximo,search_screening_event
Toque uma música de 2007.,play_music
Encontre o de televisão Apple Address Book,search_creative_work
disponibilizar um lugar para elise e alma em uma brasserie em Ravensdale MH para esta semana,book_restaurant
Reserve uma mesa em um pub na China.,book_restaurant
Será mais em Noblesville Timor Leste às 3 da tarde?,get_weather
NHL na Fox,search_creative_work
ensaio reservar um bar altamente cotado em Burkina para a Geórgia e eu,book_restaurant
"Por favor, jogue o ep mais popular de 1998 por Mc Frontalot",add_to_playlist
Eu preciso do tempo próximo no MS,get_weather
previsão para VI,get_weather
Jogue o mais recente Joan Baez.,play_music
Diga-me se a expectativa será temperada em torno de Nationalpark Doi Suthep-Pui em 4 / 15 / 2034,get_weather
este tocando álbum merece ser avaliado em um de seis!,rate_book
quando posso neve morta,search_screening_event
Você pode me dizer a previs do tempo para as três sessões em DE,get_weather
Eu quero novena em um noturno adicionado à lista de reprodução chamada Gold Edition,add_to_playlist
adicionando esta música a listagem de reprodução instrumentals grime,add_to_playlist
Quais são os trajectos dos filmes?,no_intent
o prefácio anterior é um 3,rate_book
Quais são os horários dos curta-metragens para os cinemas Megaplex?,search_screening_event
"Por favor, padaria procure a litografia ao vivo no Tokyo Dome.",search_creative_work
Encontre-me a pintura espartana: Total Warrior,search_creative_work
Haverá neve no Pacific Beach Suriname?,get_weather
como é a cidade de Åland?,get_weather
visualizar música de emmy rossum a Hit Rewind,add_to_playlist
Reserve um para três pessoas em Jenkins.,book_restaurant
Você pode colocar dj kay slay na lista de reprodução Decade de 2010?,add_to_playlist
Leve-me um restaurante de primeira classe para nove pessoas perto de Westfield Delaware,book_restaurant
A que horas. é Doc Savage: O Homem de Bronze jogando,search_screening_event
mostrasse o programa de televisão nomeado eu apaixonei-me com um menino inoperante,search_creative_work
Olhe para o projecto de TV Act of Valor,search_creative_work
"Por favor, encontre a Rounin.",search_creative_work
Eu gostaria de ver apresentações para All the Way Home no Kerasotes Theatres.,no_intent
Eu gostaria de showtimes para a história de Wish You Were Here.,search_screening_event
Será nublado por cinco em Gobler Jersey,get_weather
Posso obter alguma cozinha russa em um restaurante com shari e eu?,book_restaurant
uma música de 1994 de Lena Horne,play_music
Eu preciso de uma mesinha para 4 em um restaurante em torno de 0 AM.,book_restaurant
Quais são os trajetos dos curta-metragens no Bow Tie Cinemas?,search_screening_event
adicionar fazendo tudo certo para a teoria das cordas,add_to_playlist
Queremos ouvir a música dos anos noventa do microfone burkett.,play_music
"Por favor, procure a fotografia de Thrilling Cities.",search_creative_work
Dê a parte atual da saga 4 pontos de 6.,rate_book
uma música à minha lista de reprodução difícil,add_to_playlist
será temperado aqui em 27 / 11 / 2023,get_weather
visualizar uma música em mulheres de clássica,add_to_playlist
Mostrar o dia o filme Terra apanhada fogo,search_creative_work
estrelas para este álbum são uma para as atuais 6 avaliações,rate_book
qual é a previsão da tempestade na mesma área de Honduras,get_weather
Eu dei Perchance para o Dream 4 de 6 tentos,rate_book
dispensar esta semana para o local de trabalho da sua irmã da etapa,book_restaurant
"Back for Good, um romance que eu quero ler",search_creative_work
Eu quero uma sinfonia de Kano,play_music
Adicionar esta música à de reprodução do meu Quarto Jams,add_to_playlist
a qualificação atual de 6 de dois para um liv,rate_book
Mostre-me as ininterruptas do filme por um minuto a partir de agora,search_screening_event
"Reserve-me um restaurante que serve frango em Dutch Mills, Dakota do Norte para 10 pessoas por três ininterruptas",book_restaurant
"Diga-me,-a previsão do lugar tempo para Roseburg, Iowa",get_weather
Classifique este álbum 2 de 6,rate_book
Quão longe do Quebeck vai ser,get_weather
Existe uma sala de vaudeville mostrando Last Cab to Darwin hoje?,search_screening_event
Eu gost de assi clima filmes agora bem perto,search_screening_event
mostrar trajectos de filmes,search_screening_event
Que horas é jovem demais para casar mostrando,search_screening_event
Eu preciso de uma mesa para 9,book_restaurant
"Por favor, encontre-me a saga Rear Mirror.",search_creative_work
"Você pode por favor me o trabalho, adeus?",search_creative_work
Dê esta crônica a 4 de 6,rate_book
lista de viagem,play_music
"O em Nationalpark Nevado Tres Cruces em mar. 4, 2020",no_intent
Encontre a série de TV a partir do topo,search_creative_work
jogar o progra de TV Iron Seed,search_creative_work
Onde é o cinematográfico mais próximo eu posso ir assistir filmes hoje?,search_screening_event
Eu estou querendo saber quando eu posso batendo coração no cinema mais próximo.,search_screening_event
Agende o caminhão de comida para estar em seu lugar no futuro distante.,book_restaurant
Tocar música de vinte anos,play_music
Vai chover na minha posição atual,get_weather
Classifique a saga de dona de casa Compleat a zero de 6,rate_book
Encontre um de televisão chamado Main Street.,search_creative_work
Qual é o tempo perto de Harmar Heights esta tarde,get_weather
horas reservar um lugar para sete em 8 segundos a partir de agora,book_restaurant
Você pode pesquisar o Miracle in the Rain?,search_creative_work
Adicionar Amir Khan à minha lista Acoustic Blues,add_to_playlist
Qual é a para esta noite longe da Reserva da Biosfera do Leste dos Cárpatos?,get_weather
Para a saga O fim de uma história de família eu dou 0 galáxias,rate_book
Eu gostaria de engrenar os dez melhores Mickdeth no Google Music,play_music
Tocar uma música do álbum Nature Nurture de Ian Stuart Donaldson no Itunes,play_music
Dá-me as ho do longa-metragem para Fox Theatres,search_screening_event
Adicione parempi mies à playlist Café con Leche.,add_to_playlist
qual é a previsão para o Dr. Julian G. Bruce St. George Island State Park para o tempo chuvoso,get_weather
Avaliar Enciclopédia de Animação Doméstica quatro de 6 constelações,no_intent
adicionar este cinco álbum ao rock en español,add_to_playlist
Tempo para o meio dia em CA,get_weather
Realização de Randy Jackson,play_music
Adicione david henry hwang à lista de reprodução This Is Nicky Jam.,add_to_playlist
Tocar músic jazz de Zvooq,play_music
ganhar O reboque Nubians of Plutonia,search_creative_work
tempo em Stanford às seis horas,get_weather
Adicione sua chama amorosa ao meu palylist Rock,add_to_playlist
Eu daria a este romance atual uma estrelas,rate_book
adicionar música a This Is Philip Glass,add_to_playlist
Eu quero se eu pudesse estar com você adicionado ao jantar maduro,add_to_playlist
- me um restaurante,book_restaurant
"Preciso de uma mesa para rita, antoinette e eu",book_restaurant
Eu classificaria este livro didático atual de quatro,rate_book
Reserve uma conservação para um gastropub que sirva fígado e cebola,book_restaurant
"Como é o para Cormorant, ME",get_weather
Qual é a liberação do tempo para Seychelles?,get_weather
mostre os momentos do filme,search_screening_event
Para minha playlist Post Garage Wave Revival o nome Eternal Prisoner,add_to_playlist
adicionar o ál Cham à minha lista de reprodução do Cloud Rap,add_to_playlist
adiciona-se o musgrave pequeno e o barnard da senhora à lista de reprodução do exercício do punk rock de ora,no_intent
Preciso de assentos para 6 no CHAR No. 4 na Georgia,book_restaurant
Será que vai em Rush Valley Dinamarca em 6 / 21 / 2035,get_weather
tocarem uma trilha sonora de Sarah Geronimo no google music,play_music
Tempo para Ilhas Faroe,get_weather
Posso assistir a Flower e Snake no daqui a uma hora?,search_screening_event
Mostre o programa de TV The Last Samurai.,search_creative_work
Encontre um videogame chamado No Parking on the Dance Floor.,search_creative_work
por favor coloqu esta faixa na lista de reprodução xoxo assinada da letha,add_to_playlist
Onde posso localizar o talk The Return of Mr. Moto,search_creative_work
Adicionar lari white song à minha de reprodução Soulful Disco,add_to_playlist
Como é a previsão do tempo para Cuba às onze da manhã?,get_weather
"Por favor, procure a Beyond Iconic: Fotógrafo Dennis Stock.",search_creative_work
classifi este novo zero de 6,rate_book
Está na vizinha Argélia,get_weather
Você pode procurar a ilustração da Lateness of the Hour?,search_creative_work
uma casa de cinema mais próxima com Beethoven Lives Upstairs,search_screening_event
criar longa-metragens animados por aqui,search_screening_event
Confira a programação do para o Wanda Group,search_screening_event
